original_path	restored_path
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/crypto_accelerator.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/crypto_accelerator.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/sram_ctrl.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/sram_ctrl.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02/flash_ctrl.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_flash_ctrl_02/flash_ctrl.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_blackhole_core_00/blackhole_core.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_flash_ctrl_02/u_blackhole_core_00/blackhole_core.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_system_control_01/system_control.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_flash_ctrl_02/u_system_control_01/system_control.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_system_control_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_flash_ctrl_02_system_control_01_dac_00/dac.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_flash_ctrl_02/u_system_control_01/u_dac_00/dac.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/isp_pipeline.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_isp_pipeline_01/isp_pipeline.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_dac_00/dac.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_isp_pipeline_01/u_dac_00/dac.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_dac_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_dac_00_ahb_bus_01/ahb_bus.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_isp_pipeline_01/u_dac_00/u_ahb_bus_01/ahb_bus.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_dac_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_isp_pipeline_01_dac_00_vpu_02/vpu.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_isp_pipeline_01/u_dac_00/u_vpu_02/vpu.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_jpeg_encoder_00/jpeg_encoder.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_jpeg_encoder_00/jpeg_encoder.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_jpeg_encoder_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_jpeg_encoder_00_i3c_controller_02/i3c_controller.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_jpeg_encoder_00/u_i3c_controller_02/i3c_controller.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_jpeg_encoder_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_jpeg_encoder_00_nvme_host_00/nvme_host.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_jpeg_encoder_00/u_nvme_host_00/nvme_host.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_jpeg_encoder_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_crypto_accelerator_01_sram_ctrl_00_jpeg_encoder_00_thermal_sensor_01/thermal_sensor.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_crypto_accelerator_01/u_sram_ctrl_00/u_jpeg_encoder_00/u_thermal_sensor_01/thermal_sensor.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/dsp_vector.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/dsp_vector.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/jupiter_noc.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/jupiter_noc.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00/npu_tpu.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_npu_tpu_00/npu_tpu.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00_ecc_engine_01/ecc_engine.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_npu_tpu_00/u_ecc_engine_01/ecc_engine.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00_ecc_engine_01/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00_ecc_engine_01_neoverse_n1_00/neoverse_n1.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_npu_tpu_00/u_ecc_engine_01/u_neoverse_n1_00/neoverse_n1.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00_rom_ctrl_00/rom_ctrl.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_npu_tpu_00/u_rom_ctrl_00/rom_ctrl.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00_rom_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_npu_tpu_00_rom_ctrl_00_video_codec_00/video_codec.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_npu_tpu_00/u_rom_ctrl_00/u_video_codec_00/video_codec.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_rtc_02/rtc.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_rtc_02/rtc.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_rtc_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_rtc_02_hbm2_ctrl_00/hbm2_ctrl.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_rtc_02/u_hbm2_ctrl_00/hbm2_ctrl.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_rtc_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_rtc_02_hbm2_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_rtc_02_hbm2_ctrl_00_power_manager_00/power_manager.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_rtc_02/u_hbm2_ctrl_00/u_power_manager_00/power_manager.v
design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_ecc_engine_00_thermal_sensor_01/u_ecc_engine_00_thermal_sensor_01_pll_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00/u_ecc_engine_00_thermal_sensor_01_pll_00_ecc_engine_02_sram_ctrl_00_dsp_vector_02_jupiter_noc_00_spi_master_01/spi_master.v	design/synthetic_deep_rtl/rtl/soc_top/u_ecc_engine_00/u_thermal_sensor_01/u_pll_00/u_ecc_engine_02/u_sram_ctrl_00/u_dsp_vector_02/u_jupiter_noc_00/u_spi_master_01/spi_master.v
